source_id,release,source_id_dr3,nss_solution_type,orbit_source,orbit_period_d,orbit_significance,orbit_a0_mas,queue_bin,queue_rank,n_transits_fetched,n_transits_used,f2_single_star,parallax_mas,excess_noise_mas,fit_model,fit_seconds,verdict,verdict_scope,verdict_basis,verdict_confidence,verdict_confidence_basis,flag_alias_1yr,flag_low_lat,flag_hi_sigma_ti2,flag_xray_active,flag_dust_unresolved_south,flag_dust_sigma_fragile,flag_astrom_quiet,schema_version,verdict_source,verdict_source_version,config_version,epoch_data_release,epoch_data_structure,gaiasupdate_version,produced_utc,run_id,notes
5446310318525312768,Gaia DR4 M9 rehearsal Dec-scale fixture,,AstroSpectroSB1,gaiadr4.nss_two_body_orbit,866.5581398986174,47.027348,,v2_main,550,73,608,0.1438,0.00321,,6p_constrained_colour,0.0222,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 0.14 = 0.03x the gate 5.0 (<= 0.50x = HIGH),False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:13Z,m6_cache_20260824T182748,sigma_parallax 0.4821 mas; chi2 606.3; n_outliers 0
5877686693317092224,Gaia DR4 M9 rehearsal Dec-scale fixture,,AstroSpectroSB1,gaiadr4.nss_two_body_orbit,632.1710860020252,68.118286,,v2_main,551,73,608,0.1438,0.00321,,6p_constrained_colour,0.0194,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 0.14 = 0.03x the gate 5.0 (<= 0.50x = HIGH),False,True,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:13Z,m6_cache_20260824T182748,sigma_parallax 0.4821 mas; chi2 606.3; n_outliers 0
5188536620619778688,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,564.8397224328369,40.831562,,v2_main,552,90,558,186.5027,25.631659,,6p_constrained_colour,0.0186,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 186.50 = 37.30x the gate 5.0 (>= 2.0x = HIGH),False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:13Z,m6_cache_20260824T182748,sigma_parallax 0.1062 mas; chi2 58847.3; n_outliers 0
5395941759575400448,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,1343.14342311144,16.147242,,v2_main,553,115,824,31.526,13.624072,,6p_constrained_colour,0.0203,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 31.53 = 6.31x the gate 5.0 (>= 2.0x = HIGH),False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:13Z,m6_cache_20260824T182748,sigma_parallax 0.0111 mas; chi2 2869.0; n_outliers 0
443126520557053312,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,725.1966034119928,19.58484,,v2_main,554,77,558,893.9707,1.960751,,6p_constrained_colour,0.019,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 893.97 = 178.79x the gate 5.0 (>= 2.0x = HIGH),False,True,False,False,False,False,True,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:13Z,m6_cache_20260824T182748,sigma_parallax 0.5213 mas; chi2 3748334.9; n_outliers 0
4129482893281612416,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,474.41697122641295,35.40668,,v2_main,555,77,558,893.9707,1.960751,,6p_constrained_colour,0.0173,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 893.97 = 178.79x the gate 5.0 (>= 2.0x = HIGH),False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:13Z,m6_cache_20260824T182748,sigma_parallax 0.5213 mas; chi2 3748334.9; n_outliers 0
4376707984005940608,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,852.1607078314458,48.6891,,v2_main,556,88,702,1.3885,-0.002339,,6p_constrained_colour,0.024,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 1.39 = 0.28x the gate 5.0 (<= 0.50x = HIGH),False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:13Z,m6_cache_20260824T182748,sigma_parallax 0.3533 mas; chi2 748.4; n_outliers 0
1683575679079854848,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,795.5664209871641,49.559277,,v2_main,557,75,597,-0.1178,0.926211,,6p_constrained_colour,0.0237,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 0.12 = 0.02x the gate 5.0 (<= 0.50x = HIGH),False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:13Z,m6_cache_20260824T182748,sigma_parallax 0.0141 mas; chi2 586.3; n_outliers 0
2992090998281520128,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,569.9559634366707,31.529871,,v2_main,558,88,702,1.3885,-0.002339,,6p_constrained_colour,0.0201,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 1.39 = 0.28x the gate 5.0 (<= 0.50x = HIGH),False,False,True,False,False,False,True,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:13Z,m6_cache_20260824T182748,sigma_parallax 0.3533 mas; chi2 748.4; n_outliers 0
539382029057972096,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,1195.519484993539,35.797108,,v2_main,559,81,462,0.5342,0.999329,,6p_constrained_colour,0.0155,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 0.53 = 0.11x the gate 5.0 (<= 0.50x = HIGH),False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:13Z,m6_cache_20260824T182748,sigma_parallax 0.1584 mas; chi2 471.6; n_outliers 0
3489566065058932864,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,496.747485933207,116.26563,,v2_main,560,,,,,,,,NO_DATA,orbit_reality,epoch_astrometry_f2,LOW,DataLink served no epoch astrometry,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:13Z,m6_cache_20260824T182748,no epoch astrometry served
1346973388376838400,Gaia DR4 M9 rehearsal Dec-scale fixture,,AstroSpectroSB1,gaiadr4.nss_two_body_orbit,212.08313315452145,266.78848,,v2_main,561,81,462,0.5342,0.999329,,6p_constrained_colour,0.0176,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 0.53 = 0.11x the gate 5.0 (<= 0.50x = HIGH),False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:13Z,m6_cache_20260824T182748,sigma_parallax 0.1584 mas; chi2 471.6; n_outliers 0
2197889285419854848,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,782.2899849155564,16.112404,,v2_main,562,88,702,1.3885,-0.002339,,6p_constrained_colour,0.0172,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 1.39 = 0.28x the gate 5.0 (<= 0.50x = HIGH),False,True,False,False,False,False,True,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:14Z,m6_cache_20260824T182748,sigma_parallax 0.3533 mas; chi2 748.4; n_outliers 0
2207907760480934400,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,596.1159867054447,39.85075,,v2_main,563,81,649,1.435,0.997734,,6p_constrained_colour,0.0202,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 1.44 = 0.29x the gate 5.0 (<= 0.50x = HIGH),False,True,True,False,False,False,False,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:14Z,m6_cache_20260824T182748,sigma_parallax 0.0122 mas; chi2 695.1; n_outliers 0
1822800617416961152,Gaia DR4 M9 rehearsal Dec-scale fixture,,AstroSpectroSB1,gaiadr4.nss_two_body_orbit,1307.7874029793827,19.096039,,v2_main,564,81,462,0.5342,0.999329,,6p_constrained_colour,0.0163,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 0.53 = 0.11x the gate 5.0 (<= 0.50x = HIGH),False,True,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:14Z,m6_cache_20260824T182748,sigma_parallax 0.1584 mas; chi2 471.6; n_outliers 0
5807146051670381312,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,854.0893788660977,54.745167,,v2_main,565,62,515,1.2167,0.00265,,6p_constrained_colour,0.0161,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 1.22 = 0.24x the gate 5.0 (<= 0.50x = HIGH),False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:14Z,m6_cache_20260824T182748,sigma_parallax 0.3234 mas; chi2 548.1; n_outliers 0
6053747543236684544,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,245.8615581078517,88.571335,,v2_main,566,81,649,1.435,0.997734,,6p_constrained_colour,0.017,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 1.44 = 0.29x the gate 5.0 (<= 0.50x = HIGH),False,True,True,False,False,False,False,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:14Z,m6_cache_20260824T182748,sigma_parallax 0.0122 mas; chi2 695.1; n_outliers 0
2855850134523801856,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,687.2393223270471,37.406887,,v2_main,567,90,558,186.5027,25.631659,,6p_constrained_colour,0.0211,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 186.50 = 37.30x the gate 5.0 (>= 2.0x = HIGH),False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:14Z,m6_cache_20260824T182748,sigma_parallax 0.1062 mas; chi2 58847.3; n_outliers 0
2045202918859889664,Gaia DR4 M9 rehearsal Dec-scale fixture,,AstroSpectroSB1,gaiadr4.nss_two_body_orbit,779.7331873076342,45.485615,,v2_main,568,90,558,186.5027,25.631659,,6p_constrained_colour,0.0191,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 186.50 = 37.30x the gate 5.0 (>= 2.0x = HIGH),False,True,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:14Z,m6_cache_20260824T182748,sigma_parallax 0.1062 mas; chi2 58847.3; n_outliers 0
576397706481154176,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,95.62754613764947,16.605747,,v2_main,569,81,462,0.5342,0.999329,,6p_constrained_colour,0.0181,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 0.53 = 0.11x the gate 5.0 (<= 0.50x = HIGH),False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:14Z,m6_cache_20260824T182748,sigma_parallax 0.1584 mas; chi2 471.6; n_outliers 0
5335709894187445760,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,906.9618694514236,14.053267,,v2_main,570,95,781,1.5513,10.106683,,6p_constrained_colour,0.0186,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 1.55 = 0.31x the gate 5.0 (<= 0.50x = HIGH),False,True,False,False,False,False,True,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:14Z,m6_cache_20260824T182748,sigma_parallax 0.0092 mas; chi2 837.0; n_outliers 0
1685261230405657728,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,602.8173869103738,42.584377,,v2_main,571,90,558,186.5027,25.631659,,6p_constrained_colour,0.0162,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 186.50 = 37.30x the gate 5.0 (>= 2.0x = HIGH),False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:14Z,m6_cache_20260824T182748,sigma_parallax 0.1062 mas; chi2 58847.3; n_outliers 0
5523322380682928640,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,191.19558459264127,32.713726,,v2_main,572,115,824,31.526,13.624072,,6p_constrained_colour,0.0177,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 31.53 = 6.31x the gate 5.0 (>= 2.0x = HIGH),False,True,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:14Z,m6_cache_20260824T182748,sigma_parallax 0.0111 mas; chi2 2869.0; n_outliers 0
6053335599996298496,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,997.9767957743449,12.618406,,v2_main,573,115,824,31.526,13.624072,,6p_constrained_colour,0.0187,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 31.53 = 6.31x the gate 5.0 (>= 2.0x = HIGH),False,True,False,False,False,False,True,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:14Z,m6_cache_20260824T182748,sigma_parallax 0.0111 mas; chi2 2869.0; n_outliers 0
5813236315296173824,Gaia DR4 M9 rehearsal Dec-scale fixture,,AstroSpectroSB1,gaiadr4.nss_two_body_orbit,1237.205670579832,94.37354,,v2_main,574,73,608,0.1438,0.00321,,6p_constrained_colour,0.0155,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 0.14 = 0.03x the gate 5.0 (<= 0.50x = HIGH),False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:14Z,m6_cache_20260824T182748,sigma_parallax 0.4821 mas; chi2 606.3; n_outliers 0
4055726558125681280,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,219.27491515513915,108.59922,,v2_main,575,,,,,,,,NO_DATA,orbit_reality,epoch_astrometry_f2,LOW,DataLink served no epoch astrometry,False,True,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:14Z,m6_cache_20260824T182748,no epoch astrometry served
2800293117642445824,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,610.7884715711207,44.960167,,v2_main,576,81,649,1.435,0.997734,,6p_constrained_colour,0.0163,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 1.44 = 0.29x the gate 5.0 (<= 0.50x = HIGH),False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:14Z,m6_cache_20260824T182748,sigma_parallax 0.0122 mas; chi2 695.1; n_outliers 0
6111811480954965760,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,1044.4323679640486,16.443563,,v2_main,577,115,824,31.526,13.624072,,6p_constrained_colour,0.0198,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 31.53 = 6.31x the gate 5.0 (>= 2.0x = HIGH),False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:14Z,m6_cache_20260824T182748,sigma_parallax 0.0111 mas; chi2 2869.0; n_outliers 0
2000643874420209280,Gaia DR4 M9 rehearsal Dec-scale fixture,,AstroSpectroSB1,gaiadr4.nss_two_body_orbit,1072.4360532548246,31.889845,,v2_main,578,90,558,186.5027,25.631659,,6p_constrained_colour,0.0179,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 186.50 = 37.30x the gate 5.0 (>= 2.0x = HIGH),False,True,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:14Z,m6_cache_20260824T182748,sigma_parallax 0.1062 mas; chi2 58847.3; n_outliers 0
5541715767108021632,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,966.8268440659068,92.96099,,v2_main,579,4,26,-1.7113,7350.377866,,6p_constrained_colour,0.0161,INCONCLUSIVE,orbit_reality,epoch_astrometry_f2,LOW,n_used 26 < MIN_TRANSITS 50: too few epochs to adjudicate the orbit,False,True,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:14Z,m6_cache_20260824T182748,sigma_parallax 39986.2080 mas; chi2 10.6; n_outliers 0
5895166321182018304,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,1138.674447873428,10.656531,,v2_main,580,97,637,-0.8864,1.001305,,6p_constrained_colour,0.0161,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 0.89 = 0.18x the gate 5.0 (<= 0.50x = HIGH),False,True,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:14Z,m6_cache_20260824T182748,sigma_parallax 0.0090 mas; chi2 599.4; n_outliers 0
1746878446141859968,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,744.1504742590131,34.573227,,v2_main,581,90,558,186.5027,25.631659,,6p_constrained_colour,0.0204,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 186.50 = 37.30x the gate 5.0 (>= 2.0x = HIGH),False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:15Z,m6_cache_20260824T182748,sigma_parallax 0.1062 mas; chi2 58847.3; n_outliers 0
6704912963785653120,Gaia DR4 M9 rehearsal Dec-scale fixture,,AstroSpectroSB1,gaiadr4.nss_two_body_orbit,936.4019661720674,86.43247,,v2_main,582,115,824,31.526,13.624072,,6p_constrained_colour,0.0218,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 31.53 = 6.31x the gate 5.0 (>= 2.0x = HIGH),False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:15Z,m6_cache_20260824T182748,sigma_parallax 0.0111 mas; chi2 2869.0; n_outliers 0
1990645465423518848,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,930.5432883837058,17.742474,,v2_main,583,115,824,31.526,13.624072,,6p_constrained_colour,0.0197,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 31.53 = 6.31x the gate 5.0 (>= 2.0x = HIGH),False,False,False,False,False,False,True,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:15Z,m6_cache_20260824T182748,sigma_parallax 0.0111 mas; chi2 2869.0; n_outliers 0
1586949806959008768,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,216.8101064830656,22.551855,,v2_main,584,81,649,1.435,0.997734,,6p_constrained_colour,0.0167,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 1.44 = 0.29x the gate 5.0 (<= 0.50x = HIGH),False,False,False,False,False,False,True,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:15Z,m6_cache_20260824T182748,sigma_parallax 0.0122 mas; chi2 695.1; n_outliers 0
2173911823033237248,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,723.1061092967738,34.91502,,v2_main,585,62,515,1.2167,0.00265,,6p_constrained_colour,0.0159,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 1.22 = 0.24x the gate 5.0 (<= 0.50x = HIGH),False,True,False,False,False,False,True,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:15Z,m6_cache_20260824T182748,sigma_parallax 0.3234 mas; chi2 548.1; n_outliers 0
3981295977423773312,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,470.7439175751496,80.188255,,v2_main,586,73,608,0.1438,0.00321,,6p_constrained_colour,0.0165,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 0.14 = 0.03x the gate 5.0 (<= 0.50x = HIGH),False,False,True,False,False,False,False,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:15Z,m6_cache_20260824T182748,sigma_parallax 0.4821 mas; chi2 606.3; n_outliers 0
746115022807859712,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,710.6817438210863,32.716156,,v2_main,587,77,558,893.9707,1.960751,,6p_constrained_colour,0.016,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 893.97 = 178.79x the gate 5.0 (>= 2.0x = HIGH),False,False,False,False,False,False,True,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:15Z,m6_cache_20260824T182748,sigma_parallax 0.5213 mas; chi2 3748334.9; n_outliers 0
4472164113196505728,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,492.6729344418554,55.88415,,v2_main,588,97,637,-0.8864,1.001305,,6p_constrained_colour,0.0192,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 0.89 = 0.18x the gate 5.0 (<= 0.50x = HIGH),False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:15Z,m6_cache_20260824T182748,sigma_parallax 0.0090 mas; chi2 599.4; n_outliers 0
474731879218078336,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,218.9852864686354,37.800114,,v2_main,589,,,,,,,,NO_DATA,orbit_reality,epoch_astrometry_f2,LOW,DataLink served no epoch astrometry,False,True,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:28:15Z,m6_cache_20260824T182748,no epoch astrometry served
