source_id,release,source_id_dr3,nss_solution_type,orbit_source,orbit_period_d,orbit_significance,orbit_a0_mas,queue_bin,queue_rank,n_transits_fetched,n_transits_used,f2_single_star,parallax_mas,excess_noise_mas,fit_model,fit_seconds,verdict,verdict_scope,verdict_basis,verdict_confidence,verdict_confidence_basis,flag_alias_1yr,flag_low_lat,flag_hi_sigma_ti2,flag_xray_active,flag_dust_unresolved_south,flag_dust_sigma_fragile,flag_astrom_quiet,schema_version,verdict_source,verdict_source_version,config_version,epoch_data_release,epoch_data_structure,gaiasupdate_version,produced_utc,run_id,notes,refit_status,refit_method,refit_code_version,refit_n_ccd,refit_rms_single_mas,refit_peak_period_d,refit_peak_fap,refit_period_d,refit_period_err_d,refit_ecc,refit_ecc_err,refit_a0_mas,refit_a0_err_mas,refit_inc_deg,refit_omega_deg,refit_bigomega_deg,refit_tp_d,refit_parallax_mas,refit_parallax_err_mas,refit_pmra_masyr,refit_pmdec_masyr,refit_mass_function_msun,refit_m1_msun,refit_m1_sigma_msun,refit_m1_source,refit_m2_msun,refit_m2_p05,refit_m2_p16,refit_m2_p50,refit_m2_p84,refit_m2_p95,refit_m2_posterior_n,refit_posterior_method,refit_seconds,refit_notes
4777062772088122880,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,691.1184127170942,15.938754,,v2_main,501,4,34,0.8612,43067.8398,,6p_constrained_colour,0.0173,INCONCLUSIVE,orbit_reality,epoch_astrometry_f2,LOW,n_used 34 < MIN_TRANSITS 50: too few epochs to adjudicate the orbit,False,False,False,False,False,False,True,day1_verdict.v2,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:19:34Z,m6_cache_20260824T181908,sigma_parallax 40978.1142 mas; chi2 34.2; n_outliers 0,SKIPPED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4730517631681455232,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,735.1659414263822,50.856857,,v2_main,502,,,,,,,,NO_DATA,orbit_reality,epoch_astrometry_f2,LOW,DataLink served no epoch astrometry,False,False,False,False,False,False,False,day1_verdict.v2,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:19:35Z,m6_cache_20260824T181908,no epoch astrometry served,SKIPPED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5761922554295015936,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,739.1912010735443,122.42242,,v2_main,503,62,515,1.2167,0.00265,,6p_constrained_colour,0.0183,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 1.22 = 0.24x the gate 5.0 (<= 0.50x = HIGH),False,False,False,False,False,False,False,day1_verdict.v2,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:19:35Z,m6_cache_20260824T181908,sigma_parallax 0.3234 mas; chi2 548.1; n_outliers 0,SKIPPED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5390746017378194688,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,709.1021026830302,77.01159,,v2_main,504,81,462,0.5342,0.999329,,6p_constrained_colour,0.0206,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 0.53 = 0.11x the gate 5.0 (<= 0.50x = HIGH),False,False,False,False,False,False,False,day1_verdict.v2,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:19:35Z,m6_cache_20260824T181908,sigma_parallax 0.1584 mas; chi2 471.6; n_outliers 0,SKIPPED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4608282896798203776,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,489.59030277170274,53.363655,,v2_main,505,81,462,0.5342,0.999329,,6p_constrained_colour,0.027,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 0.53 = 0.11x the gate 5.0 (<= 0.50x = HIGH),False,False,True,False,False,False,False,day1_verdict.v2,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:19:35Z,m6_cache_20260824T181908,sigma_parallax 0.1584 mas; chi2 471.6; n_outliers 0,SKIPPED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2192876508819218304,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,159.92132105342336,44.235554,,v2_main,506,4,35,2.316,-17.405455,,6p_constrained_colour,0.0172,INCONCLUSIVE,orbit_reality,epoch_astrometry_f2,LOW,n_used 35 < MIN_TRANSITS 50: too few epochs to adjudicate the orbit,False,True,False,False,False,False,False,day1_verdict.v2,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:19:35Z,m6_cache_20260824T181908,sigma_parallax 320.5195 mas; chi2 49.5; n_outliers 0,SKIPPED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529690127601558400,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,172.4422030772837,74.04381,,v2_main,507,90,558,186.5027,25.631659,,6p_constrained_colour,0.0413,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 186.50 = 37.30x the gate 5.0 (>= 2.0x = HIGH),False,False,False,False,False,False,False,day1_verdict.v2,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:19:35Z,m6_cache_20260824T181908,sigma_parallax 0.1062 mas; chi2 58847.3; n_outliers 0,OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,1.262614,83.92591,3.2898421220691016e-260,83.837596,0.012901,0.30532918,0.0098031,1.85118559,0.01722364,8.609223,203.884355,155.09099,8.924381,25.3425135,0.01141111,-582.468285,-0.551818,0.0073981,0.618175,0.050343,triage_frame:binary_masses,0.165648,0.15157,0.157105,0.165609,0.173787,0.179293,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.423,"L21 zero-point APPLIED before the mass function: Z -33.1 uas, parallax 25.309416 -> 25.342514 mas; mass function 68% CI 0.0072-0.0076 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0074 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped"
4524807699152454144,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,947.2013263950696,15.861299,,v2_main,508,88,702,1.3885,-0.002339,,6p_constrained_colour,0.0256,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 1.39 = 0.28x the gate 5.0 (<= 0.50x = HIGH),False,False,False,False,False,False,True,day1_verdict.v2,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:19:35Z,m6_cache_20260824T181908,sigma_parallax 0.3533 mas; chi2 748.4; n_outliers 0,SKIPPED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006730820831295616,Gaia DR4 M9 rehearsal Dec-scale fixture,,AstroSpectroSB1,gaiadr4.nss_two_body_orbit,496.23702035376056,683.59,,v2_main,509,77,558,893.9707,1.960751,,6p_constrained_colour,0.0267,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 893.97 = 178.79x the gate 5.0 (>= 2.0x = HIGH),False,False,False,False,False,False,False,day1_verdict.v2,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:19:35Z,m6_cache_20260824T181908,sigma_parallax 0.5213 mas; chi2 3748334.9; n_outliers 0,OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,6.605128,1667.222463,0.0,4183.679384,72.221447,0.72781609,0.00353983,27.11004173,0.3675281,110.545595,78.219406,136.360346,241.867519,1.67814045,0.00652344,-28.343481,-155.170423,32.13554741,0.583072,0.053139,triage_frame:binary_masses,33.271737,32.512355,32.80823,33.271871,33.73862,34.040569,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.418,"L21 zero-point APPLIED before the mass function: Z -18.3 uas, parallax 1.659797 -> 1.678140 mas; mass function 68% CI 31.6867-32.5912 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 32.1343 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped"
1478956187196952192,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,1375.0673654567547,13.608798,,v2_main,510,75,597,-0.1178,0.926211,,6p_constrained_colour,0.0193,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 0.12 = 0.02x the gate 5.0 (<= 0.50x = HIGH),False,False,False,False,False,False,False,day1_verdict.v2,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:19:35Z,m6_cache_20260824T181908,sigma_parallax 0.0141 mas; chi2 586.3; n_outliers 0,SKIPPED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5298959130301466112,Gaia DR4 M9 rehearsal Dec-scale fixture,,AstroSpectroSB1,gaiadr4.nss_two_body_orbit,924.7633105022496,14.404197,,v2_main,511,81,649,1.435,0.997734,,6p_constrained_colour,0.0213,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 1.44 = 0.29x the gate 5.0 (<= 0.50x = HIGH),False,True,False,False,False,False,True,day1_verdict.v2,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:19:35Z,m6_cache_20260824T181908,sigma_parallax 0.0122 mas; chi2 695.1; n_outliers 0,SKIPPED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464409732777473408,Gaia DR4 M9 rehearsal Dec-scale fixture,,AstroSpectroSB1,gaiadr4.nss_two_body_orbit,1378.7891994729844,24.028898,,v2_main,512,75,597,-0.1178,0.926211,,6p_constrained_colour,0.0182,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 0.12 = 0.02x the gate 5.0 (<= 0.50x = HIGH),False,True,False,False,False,False,False,day1_verdict.v2,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:19:35Z,m6_cache_20260824T181908,sigma_parallax 0.0141 mas; chi2 586.3; n_outliers 0,SKIPPED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141607003165968256,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,196.9663831426132,23.174969,,v2_main,513,88,702,1.3885,-0.002339,,6p_constrained_colour,0.019,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 1.39 = 0.28x the gate 5.0 (<= 0.50x = HIGH),False,False,False,False,False,False,False,day1_verdict.v2,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:19:35Z,m6_cache_20260824T181908,sigma_parallax 0.3533 mas; chi2 748.4; n_outliers 0,SKIPPED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4921951024213463040,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,652.928355421206,19.325886,,v2_main,514,90,558,186.5027,25.631659,,6p_constrained_colour,0.0168,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 186.50 = 37.30x the gate 5.0 (>= 2.0x = HIGH),False,False,False,False,False,False,True,day1_verdict.v2,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:19:35Z,m6_cache_20260824T181908,sigma_parallax 0.1062 mas; chi2 58847.3; n_outliers 0,OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,1.262614,83.92591,3.2898421220691016e-260,83.837596,0.012901,0.30532918,0.0098031,1.85118559,0.01722364,8.609223,203.884355,155.09099,8.924381,25.3389295,0.01141111,-582.468285,-0.551818,0.00740124,0.657986,0.05058,triage_frame:binary_masses,0.172132,0.158298,0.163723,0.172084,0.180135,0.185579,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.411,"L21 zero-point APPLIED before the mass function: Z -29.5 uas, parallax 25.309416 -> 25.338930 mas; mass function 68% CI 0.0072-0.0076 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0074 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped"
6140530793386059264,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,607.2362625692613,44.462646,,v2_main,515,97,637,-0.8864,1.001305,,6p_constrained_colour,0.0174,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 0.89 = 0.18x the gate 5.0 (<= 0.50x = HIGH),False,False,False,False,False,False,False,day1_verdict.v2,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:19:35Z,m6_cache_20260824T181908,sigma_parallax 0.0090 mas; chi2 599.4; n_outliers 0,SKIPPED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5945213238601717504,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,1077.1212831652433,11.316105,,v2_main,516,88,702,1.3885,-0.002339,,6p_constrained_colour,0.0171,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 1.39 = 0.28x the gate 5.0 (<= 0.50x = HIGH),False,False,False,False,False,False,False,day1_verdict.v2,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:19:35Z,m6_cache_20260824T181908,sigma_parallax 0.3533 mas; chi2 748.4; n_outliers 0,SKIPPED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5206819403045075200,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,900.4992903622579,30.91319,,v2_main,517,90,558,186.5027,25.631659,,6p_constrained_colour,0.0173,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 186.50 = 37.30x the gate 5.0 (>= 2.0x = HIGH),False,False,False,False,False,False,False,day1_verdict.v2,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:19:35Z,m6_cache_20260824T181908,sigma_parallax 0.1062 mas; chi2 58847.3; n_outliers 0,OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",558,1.262614,83.92591,3.2898421220691016e-260,83.837596,0.012901,0.30532918,0.0098031,1.85118559,0.01722364,8.609223,203.884355,155.09099,8.924381,25.3391925,0.01141111,-582.468285,-0.551818,0.00740101,0.703547,0.051632,triage_frame:binary_masses,0.179351,0.165547,0.170962,0.17931,0.187341,0.192821,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.391,"L21 zero-point APPLIED before the mass function: Z -29.8 uas, parallax 25.309416 -> 25.339193 mas; mass function 68% CI 0.0072-0.0076 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0074 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped"
5275668450356757888,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,472.10229855210525,22.73406,,v2_main,518,97,637,-0.8864,1.001305,,6p_constrained_colour,0.021,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 0.89 = 0.18x the gate 5.0 (<= 0.50x = HIGH),False,False,False,False,False,False,True,day1_verdict.v2,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:19:35Z,m6_cache_20260824T181908,sigma_parallax 0.0090 mas; chi2 599.4; n_outliers 0,SKIPPED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5386599789094748672,Gaia DR4 M9 rehearsal Dec-scale fixture,,AstroSpectroSB1,gaiadr4.nss_two_body_orbit,565.4820065408942,51.097214,,v2_main,519,73,608,0.1438,0.00321,,6p_constrained_colour,0.0161,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 0.14 = 0.03x the gate 5.0 (<= 0.50x = HIGH),False,False,False,False,False,False,False,day1_verdict.v2,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:19:35Z,m6_cache_20260824T181908,sigma_parallax 0.4821 mas; chi2 606.3; n_outliers 0,SKIPPED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5258008128981489792,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,1053.7709921897708,11.832825,,v2_main,520,115,824,31.526,13.624072,,6p_constrained_colour,0.0178,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 31.53 = 6.31x the gate 5.0 (>= 2.0x = HIGH),False,True,False,False,False,False,True,day1_verdict.v2,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:19:35Z,m6_cache_20260824T181908,sigma_parallax 0.0111 mas; chi2 2869.0; n_outliers 0,OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",824,0.154212,568.39628,2.7659409714486956e-151,578.959816,2.99373,0.41481455,0.06175359,0.25509213,0.00880142,120.926513,213.545412,174.455835,51.26648,13.6605437,0.00647449,-75.532276,17.965618,2.59e-06,,,UNSOURCED,,,,,,,,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.407,"L21 zero-point APPLIED before the mass function: Z -37.0 uas, parallax 13.623494 -> 13.660544 mas; M1 UNSOURCED: companion mass not computed. Mass function (M1-free) 0.0000 Msun, 68% CI 0.0000-0.0000; shortcut 0.0000"
4071681846220462464,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,1143.1107260228137,13.023161,,v2_main,521,88,702,1.3885,-0.002339,,6p_constrained_colour,0.0246,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 1.39 = 0.28x the gate 5.0 (<= 0.50x = HIGH),False,False,True,False,False,False,False,day1_verdict.v2,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:19:36Z,m6_cache_20260824T181908,sigma_parallax 0.3533 mas; chi2 748.4; n_outliers 0,SKIPPED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3551239802564597888,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,1106.2848909982408,20.027239,,v2_main,522,75,597,-0.1178,0.926211,,6p_constrained_colour,0.0193,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 0.12 = 0.02x the gate 5.0 (<= 0.50x = HIGH),False,False,False,False,False,False,False,day1_verdict.v2,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:19:36Z,m6_cache_20260824T181908,sigma_parallax 0.0141 mas; chi2 586.3; n_outliers 0,SKIPPED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3562207946447390080,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,882.9051656544632,146.15451,,v2_main,523,115,824,31.526,13.624072,,6p_constrained_colour,0.0243,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 31.53 = 6.31x the gate 5.0 (>= 2.0x = HIGH),False,False,False,False,False,False,False,day1_verdict.v2,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:19:36Z,m6_cache_20260824T181908,sigma_parallax 0.0111 mas; chi2 2869.0; n_outliers 0,OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",824,0.154212,568.39628,2.7659409714486956e-151,578.959816,2.99373,0.41481455,0.06175359,0.25509213,0.00880142,120.926513,213.545412,174.455835,51.26648,13.6668517,0.00647449,-75.532276,17.965618,2.59e-06,0.584148,0.04972,triage_frame:binary_masses,0.0097,0.008647,0.009052,0.009697,0.010315,0.01074,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.491,"L21 zero-point APPLIED before the mass function: Z -43.4 uas, parallax 13.623494 -> 13.666852 mas; mass function 68% CI 0.0000-0.0000 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0000 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped"
6455095503816096512,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,467.28503973542985,65.42752,,v2_main,524,115,824,31.526,13.624072,,6p_constrained_colour,0.0236,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 31.53 = 6.31x the gate 5.0 (>= 2.0x = HIGH),False,False,False,False,False,False,False,day1_verdict.v2,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:19:36Z,m6_cache_20260824T181908,sigma_parallax 0.0111 mas; chi2 2869.0; n_outliers 0,OK,kepmodel_spleaf_astro,"orbital_refit_arm 1.0 (M7, 2026-08-23)",824,0.154212,568.39628,2.7659409714486956e-151,578.959816,2.99373,0.41481455,0.06175359,0.25509213,0.00880142,120.926513,213.545412,174.455835,51.26648,13.6638627,0.00647449,-75.532276,17.965618,2.59e-06,0.599174,0.050129,triage_frame:binary_masses,0.009867,0.008811,0.009216,0.009864,0.010486,0.010913,20000,laplace_mvn_from_loglike_hessian x M1 prior; mass function solved per draw,0.449,"L21 zero-point APPLIED before the mass function: Z -40.4 uas, parallax 13.623494 -> 13.663863 mas; mass function 68% CI 0.0000-0.0000 Msun; a0^3/(P_yr^2 plx^3) shortcut gives 0.0000 (3.8e-05 rel.); 0/20000 draws rejected as unphysical; 0 negative Hessian eigenvalue(s) clipped"
4917506866933336192,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,1028.2033558061596,19.7474,,v2_main,525,73,608,0.1438,0.00321,,6p_constrained_colour,0.0215,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 0.14 = 0.03x the gate 5.0 (<= 0.50x = HIGH),False,False,False,False,False,False,False,day1_verdict.v2,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:19:36Z,m6_cache_20260824T181908,sigma_parallax 0.4821 mas; chi2 606.3; n_outliers 0,SKIPPED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4037427592356364032,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,765.6660885633099,28.264824,,v2_main,526,81,649,1.435,0.997734,,6p_constrained_colour,0.0212,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 1.44 = 0.29x the gate 5.0 (<= 0.50x = HIGH),False,True,False,False,False,False,False,day1_verdict.v2,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:19:36Z,m6_cache_20260824T181908,sigma_parallax 0.0122 mas; chi2 695.1; n_outliers 0,SKIPPED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4721434909721793536,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,484.7192992063897,31.329844,,v2_main,527,73,608,0.1438,0.00321,,6p_constrained_colour,0.0208,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 0.14 = 0.03x the gate 5.0 (<= 0.50x = HIGH),False,False,False,False,False,False,True,day1_verdict.v2,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:19:36Z,m6_cache_20260824T181908,sigma_parallax 0.4821 mas; chi2 606.3; n_outliers 0,SKIPPED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5223720271157843072,Gaia DR4 M9 rehearsal Dec-scale fixture,,Orbital,gaiadr4.nss_two_body_orbit,469.25921676753615,24.885084,,v2_main,528,81,649,1.435,0.997734,,6p_constrained_colour,0.0202,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,|f2| 1.44 = 0.29x the gate 5.0 (<= 0.50x = HIGH),False,False,True,False,False,False,True,day1_verdict.v2,epoch_vet_harness,"epoch_vet_harness 1.0 (M6, 2026-08-21)",5,Gaia DR4 M9 rehearsal Dec-scale fixture,RAW,0.1.2,2026-08-24T22:19:36Z,m6_cache_20260824T181908,sigma_parallax 0.0122 mas; chi2 695.1; n_outliers 0,SKIPPED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
