cand_set,name,RA,DEC,POS_ERR,l_deg,b_deg,match_type,direction,DET_LIKE_0,DET_LIKE_0_D1,ML_RATE_1,ML_RATE_1_D1,ML_FLUX_1,ML_FLUX_1_D1,R,epoch_ratio,amp_cons,epoch_amp_cons,rank_amp,z_var,approx_erass1_rate_lim,implied_min_rise,gaia_source_id,gaia_sep_arcsec,gaia_G,gaia_bp_rp,gaia_plx,gaia_plx_err,gaia_pmra,gaia_pmdec,simbad_main_id,simbad_otype,simbad_sep_arcsec,first_guess_class,caveats,verdict,verdict_detail,verdict_evidence,dossier,forensic_class_v2,ul_presence,nway_p_any_gdr3,nway_p_any_cw2020,hard_detlike3,verdict_sources
pair,3eRASS J143209.5-432948,218.0395873113225,-43.49673535023875,0.5346722535702211,321.6299598290414,15.68810527492973,strong,rise,4547.175,199.39056,2.0255342,0.2782578,1.8859723e-12,2.5908548e-13,7.4326297002114305,15.224124605097265,6.421338629239632,13.099455771742798,13.099455771742798,24.75734661607366,,,6.099922702242246e+18,0.66363,13.229366,2.228967,7.6506,0.0145,-23.453,-22.353,2MASS J14320950-4329472,Y*?,0.9342081479170212,SIMBAD:Y*?,,IDENTIFIED,2MASS J14320950-4329472 (Y*?),"SIMBAD Y*? at 0.9""",False,,,0.999376,0.9992383,110.412575,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J214719.8-480319,326.83278086495045,-48.055404761889,0.703374298881955,349.8189014552548,-48.78085172345737,strong,rise,2208.972,33.348763,1.9715436,0.16291729,1.8357017e-12,1.5169208e-13,12.356328936799938,17.827909147595456,9.08774342884366,13.07899190660989,13.07899190660989,18.44446907854248,,,6.562534626120396e+18,1.897284,13.719628,2.803076,15.8702,0.1218,54.306,-89.019,2MASS J21471964-4803166,LM*,3.535981756039399,SIMBAD:LM*,,IDENTIFIED,2MASS J21471964-4803166 (LM*),"SIMBAD LM* at 3.5""",False,,,0.99409467,0.9895855,21.53613,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J051903.0-512631,79.76258966077562,-51.44219009993429,0.73367514156192,258.4820243496833,-35.042558358822184,strong,rise,1032.4978,10.773678,0.26171032,0.019682141,2.4367815e-13,1.8326017e-14,13.576841747909972,19.71822395404268,8.999715985767374,13.025293439030138,13.025293439030138,14.959924204788797,,,4.772123082957679e+18,0.93701,20.796597,1.48505,,,,,LEDA  456308,G,2.352463387800395,SIMBAD:G,,IDENTIFIED,LEDA  456308 (G),"SIMBAD G at 2.4""",False,,,0.9442748,0.9873359,18.740974,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J073505.0-690753,113.77095111541038,-69.13139099643652,0.4909723703089687,280.8535451048726,-21.47274446777601,strong,rise,6046.019,109.85377,0.63528883,0.06441035,5.9151664e-13,5.997239e-14,10.070842605404453,14.902274052995596,8.522517697969015,12.591224193566257,12.591224193566257,30.51574126538541,,,5.267767596020514e+18,0.897124,19.354992,1.193176,0.3381,0.1366,-0.271,-0.667,Anon J073505-6907,G,0.1512358303151905,SIMBAD:G,,IDENTIFIED,Anon J073505-6907 (G),"SIMBAD G at 0.2""",False,,,0.9912502,0.6189928,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J123050.0+011521,187.70846170870897,1.256033815547423,0.6429789288088223,291.2605202424854,63.65990213826028,strong,rise,1795.7269,24.370049,1.4730784,0.13182354,1.3715813e-12,1.2274073e-13,11.409934117548968,17.242296735395755,8.280231121321323,12.46719042513864,12.46719042513864,16.675894099384212,,,3.69728061345813e+18,0.876545,14.554769,0.451058,-0.0042,0.0261,-0.063,-0.024,2MASS J12305003+0115226,Sy1,0.8769746865212485,SIMBAD:Sy1,,IDENTIFIED,2MASS J12305003+0115226 (Sy1),"SIMBAD Sy1 at 0.9""",False,,,0.99993527,0.9997198,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J050715.2-290721,76.81365570384848,-29.122532796770138,0.7137854432702184,231.14393007226448,-34.28430799578377,strong,rise,1482.1803,15.4423895,0.6903846,0.05882994,6.4281626e-13,5.4776482e-14,11.982376276570951,17.892616077449265,8.226208723547936,12.241638504633704,12.241638504633704,15.35488055322392,,,4.876985053087659e+18,0.804726,15.982043,3.360869,12.8009,0.0408,27.282,-2.958,2MASS J05071519-2907205,*,1.1816244824585511,SIMBAD:*,,IDENTIFIED,2MASS J05071519-2907205 (*),"SIMBAD * at 1.2""",False,,,0.9999632,0.99932414,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J073128.9+095623,112.87082496595455,9.93973360893277,0.7671267285373469,208.4787179963466,13.362101888969775,strong,rise,1700.9655,23.669764,1.765761,0.15097448,1.6440978e-12,1.4057215e-13,11.942042956573374,17.381759053155232,8.399618208994072,12.184811098478065,12.184811098478065,15.815694987223369,,,3.161562367602419e+18,0.083484,14.946876,0.193074,1.1199,0.0334,-13.616,3.347,V* BG CMi,CV*,0.146839075467334,SIMBAD:CV*,,IDENTIFIED,V* BG CMi (CV*),"SIMBAD CV* at 0.1""; ART-XC counterpart BG CMi (CV)",False,,,0.9965947,0.0,356.87695,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J051227.6+225351,78.11530821000709,22.89758339480881,0.7941120541028772,180.9653351644749,-9.540778671914516,strong,rise,940.4371,12.5872755,0.63695973,0.04673573,5.930724e-13,4.351558e-14,13.915960895135177,20.078027639607427,8.455010614799926,12.145037271904393,12.145037271904393,12.17232297092007,,,3.415706130945884e+18,2.065054,14.368097,2.378046,5.7148,0.1255,5.982,-18.593,Gaia DR3 3415706130945884416,*,2.0615067895167924,SIMBAD:*,,IDENTIFIED,Gaia DR3 3415706130945884416 (*),"SIMBAD * at 2.1""",False,,,0.878879,0.9974829,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J155500.2-234508,238.7508400516559,-23.75245268802884,0.5751288715309436,348.29316724524534,22.539208720028423,strong,rise,2426.5112,21.123383,1.7473174,0.14475068,1.626925e-12,1.3477717e-13,12.325411769678896,16.642196564420363,8.956624038943154,12.066529352583856,12.066529352583856,19.63918201289764,,,6.237026442104497e+18,0.435079,13.97282,2.995514,11.4243,0.0284,-30.13,-38.486,Gaia DR3 6237026442104496768,Y*?,0.9109232701300504,SIMBAD:Y*?,,IDENTIFIED,Gaia DR3 6237026442104496768 (Y*?),"SIMBAD Y*? at 0.9""",False,,,0.9989578,0.9994284,53.225704,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J094640.9-455202,146.67066270227207,-45.867245925521416,0.5894007197331302,272.59355137202243,5.839912739925586,strong,fade,2757.6536,3250.7166,1.422457,4.448057,1.3244479e-12,4.1415803e-12,0.3265269509401846,0.0286462334286701,2.825685020682554,11.88055099880946,11.88055099880946,15.785229134896433,,,5.411586053396882e+18,0.476964,19.41194,0.615402,1.8585,0.2272,-12.127,-4.375,Gaia DR3 5411586053396882048,CV?,0.6831574041789137,SIMBAD:CV?,,IDENTIFIED,Gaia DR3 5411586053396882048 (CV?),"SIMBAD CV? at 0.7""",False,,,0.97732127,0.26729932,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J062106.5-711307,95.27709389632882,-71.21879861549789,0.7411369287797109,281.74218820089595,-28.002743836640374,strong,rise,770.5042,6.2052283,0.08881172,0.007150344,8.269248e-14,6.6576764e-15,12.682170367214075,18.59797612316146,8.125691885049697,11.86695732680086,11.86695732680086,14.172172256063444,,,5.278372389965076e+18,2.065576,20.467035,1.40749,0.6082,0.1506,2.111,8.949,,,,Galactic-star/CV?,,PLAUSIBLE-CLASS,CV candidate (x12 riser),"Gaia G=20.47 plx 0.61+-0.15 (4-sigma, ~1.6 kpc); CatWISE 2.4"" faint (W1=17.7); no prior X-ray. CONFIRM: spectrum",True,,,0.14275782,0.46596286,33.294167,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J083533.2-090529,128.88867015823055,-9.091400570556816,0.7798950276836832,233.79764828379692,18.276097638587643,strong,rise,1089.5804,26.854805,1.0940164,0.1026278,1.0186373e-12,9.555661e-14,10.884515048267517,17.215051455957518,7.471194432128637,11.761939707755204,11.761939707755204,12.821382882591552,,,5.75343703894844e+18,1.374871,16.820299,0.977743,0.0277,0.0894,0.011,0.018,LEDA  995314,AGN,1.375084358855872,SIMBAD:AGN,,IDENTIFIED,LEDA  995314 (AGN),"SIMBAD AGN at 1.4""",False,,,0.99974686,0.99990267,35.151516,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J035606.5-083328,59.02739019119332,-8.55781632926033,0.572686163448461,198.7821610548301,-42.63691900103766,strong,rise,3737.1572,49.161133,2.121483,0.20222828,1.97531e-12,1.8829449e-13,10.711442075562832,14.99241683851112,8.382965511603958,11.710985652828157,11.710985652828157,22.098755372905547,,,3.1948779135201464e+18,0.429086,11.976194,1.906776,16.6196,0.0641,-16.056,-43.443,UCAC2  28661962,*,0.3121723389249138,SIMBAD:*,,IDENTIFIED,UCAC2  28661962 (*),"SIMBAD * at 0.3""",False,,,0.99875426,0.99941134,33.128532,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J153406.1-090331,233.52558338394948,-9.058753482922397,0.6990321681690196,356.1165701447875,36.50268274850438,strong,fade,1460.8507,1911.0542,0.9579387,2.1208308,8.9193545e-13,1.9747027e-12,0.4611921881014885,-0.0480869470854724,1.9626357760181985,11.546687620916815,11.546687620916815,9.894581756622156,,,6.31804450614886e+18,2.633669,19.674212,1.453835,,,,,LEDA  160567,G,2.633668856528097,SIMBAD:G,,IDENTIFIED,LEDA  160567 (G),"SIMBAD G at 2.6""",False,,,0.1500461,0.09708122,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J123822.2-253210,189.5926583093056,-25.53631318365286,0.45196107592149,299.2286525252967,37.24145586229164,strong,fade,17755.725,19082.004,8.519804,20.790726,7.9327786e-12,1.9358218e-11,0.4184178546443701,0.0519583584115368,2.316354024064174,11.232906785453116,11.232906785453116,26.75755369503127,,,,,,,,,,,EQ J123822.1-253210.9,?,0.8734226338137622,SIMBAD:?,,IDENTIFIED,SRGt J123822.3-253206 - bright short-duration X-ray flare (eRASS1),"already reported: ATel #13416; = SRGA J123821.5-253208 (ART-XC, NewXray, UNIDENT type); discussed as fast X-ray transient with radio counterpart (arXiv:2407.07257); our fade x11 = flare decay in the stack",True,,,0.0,0.17347074,1536.9733,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J090831.3-702611,137.13048155550572,-70.43648631780559,0.5445538162801932,286.27026327833926,-15.179641741288162,strong,fade,3643.2583,4313.895,0.69830567,1.8468117,6.501915e-13,1.7195639e-12,0.3860763631057824,0.0309047598520038,2.424235446689258,11.129345020256656,11.129345020256656,17.133145310991832,,,,,,,,,,,GRB 200120A,gB,11.85998076006559,SIMBAD:gB,,IDENTIFIED,GRB 200120A (gB),"SIMBAD gB at 11.9""",False,,,0.0,0.0,220.86589,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J044115.3-375924,70.31406832228633,-37.99004274498103,1.1762516995673775,241.01497784248429,-41.14813965024638,strong,fade,363.07245,527.3608,0.1892102,0.72358066,1.7617338e-13,6.73725e-13,0.2669979107099442,-0.0074365467334458,3.1517815047362228,11.01345335542922,11.01345335542922,8.34093637488948,,,4.866174135069731e+18,1.446365,19.283239,3.131153,6.1432,0.217,26.847,33.406,,,,Galactic-star/CV? (red-dwarf locus: flare star?),,PLAUSIBLE-CLASS,Galactic flare star / CV (red-dwarf flare locus),Gaia plx 6.14+-0.22; prior X-ray: none,False,,,0.94824976,0.48085672,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J223835.7-633422,339.6491239150181,-63.57279903300673,0.6237430154536932,324.171170202712,-47.70889621107075,strong,rise,2276.7495,44.0107,1.538639,0.16068847,1.4326247e-12,1.4961684e-13,9.776924170648202,14.093976895764342,7.383214214237582,10.612571364239622,10.612571364239622,17.429096182549408,,,6.404861806838483e+18,0.480904,8.725044,1.17203,2.7659,0.0146,21.59,-22.878,HD 214257,BY*,0.984208191139292,SIMBAD:BY*,,IDENTIFIED,HD 214257 (BY*),"SIMBAD BY* at 1.0""",False,,,0.9999949,0.99693245,68.81449,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J160901.8-390513,242.2577220320897,-39.08708923255466,0.4842419196584376,339.6028361445397,9.327166485874605,strong,fade,8533.704,9181.502,4.2221246,11.494069,3.9312147e-12,1.0702113e-11,0.3750658239139285,0.0531761325343172,2.533047848642806,10.485530984701487,10.485530984701487,22.33649212879067,,,5.997410491550195e+18,0.750844,13.64162,2.8472,6.3792,0.0231,-9.518,-24.035,THA 15-35,Or*,1.1078340840760172,SIMBAD:Or*,,IDENTIFIED,THA 15-35 (Or*),"SIMBAD Or* at 1.1""; ART-XC counterpart THA 15-35 (STAR)",False,,,0.9914551,0.9990707,276.8,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J125601.0+075759,194.00425007119017,7.966410149076604,0.7862586612998312,306.38244142144225,70.80747310876404,strong,rise,878.8687,11.893729,0.88374895,0.09007446,8.228575e-13,8.3868215e-14,10.01791885506777,15.406591639419926,6.723738163228346,10.281544202279212,10.281544202279212,12.378578941676912,,,3.733595867615229e+18,0.456433,14.623795,2.942795,18.8928,0.0267,-122.002,-7.366,Gaia DR3 3733595867615229056,PM*,2.028164993844674,SIMBAD:PM*,,IDENTIFIED,Gaia DR3 3733595867615229056 (PM*),"SIMBAD PM* at 2.0""",False,,,0.999483,0.9984823,29.346487,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J112952.2+360641,172.4676690442013,36.111444652595736,0.5668637223304573,180.4465304585601,70.5059197538638,strong,rise,3504.4902,92.246216,2.8486197,0.34436804,2.6523462e-12,3.2064065e-13,8.446210232026486,12.835233797795611,6.750537377376682,10.222515936481294,10.222515936481294,19.51249458208688,,,7.598221532346711e+17,1.245421,12.495083,2.410757,24.1742,0.026,-126.622,-60.647,PM J11298+3606,PM*,1.063212324758489,SIMBAD:PM*,,IDENTIFIED,PM J11298+3606 (PM*),"SIMBAD PM* at 1.1""",False,,,0.99991053,0.9976455,35.826317,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J173953.8-282947,264.9745061432481,-28.49657079735067,0.4261841728592576,359.71370619291946,1.2981352627148888,strong,rise,43121.33,1291.4786,23.427475,3.0075116,2.1813292e-11,2.8002902e-12,7.953685650573364,10.925538529178183,7.401582370919728,10.15963481961186,10.15963481961186,62.303512640327455,,,4.0602460619785513e+18,5.232801,20.864786,2.39744,0.4428,0.4678,-0.458,-8.484,SRGA J173953.4-282943,LXB,8.548245390947168,SIMBAD:LXB,,IDENTIFIED,SRGA J173953.4-282943 (LXB),"SIMBAD LXB at 8.5""; ART-XC counterpart XTE J1739-285 (LMXB)",False,,,0.0,0.0,19267.512,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J095836.7+170001,149.6531425602366,17.00047932147244,1.0478215079977402,217.9619406054574,48.910118194984015,strong,fade,550.57275,770.75757,0.83747154,2.4778078,7.7976867e-13,2.3070836e-12,0.3451061543408223,-0.0411100467027571,2.4568340010950456,10.021628506451396,10.021628506451396,7.658580827466072,,,,,,,,,,,SDSS J095836.00+170008.2,G,12.538560243701944,SIMBAD:G,,IDENTIFIED,SDSS J095836.00+170008.2 (G),"SIMBAD G at 12.5""",False,,,,0.95934135,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J085554.2+005109,133.97602644912732,0.8527439443538521,0.9060676726468934,227.49398664025213,27.81795943982436,strong,rise,860.3158,19.481853,0.9077689,0.09368717,8.452225e-13,8.7232007e-14,9.89339704315918,15.364350805905612,6.491227114241442,10.016493230698638,10.016493230698638,11.223885404391808,,,3.07476190318203e+18,1.195918,18.394627,1.354778,-0.1053,0.2364,0.04,0.616,LEDA 1177310,Sy1,1.186479508774049,SIMBAD:Sy1,,IDENTIFIED,LEDA 1177310 (Sy1),"SIMBAD Sy1 at 1.2""",False,,,0.99220556,0.999535,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J162719.4-244142,246.83092161046892,-24.695190486386164,0.4812192316422584,352.9792413077776,16.564764408251857,strong,fade,10561.69,11142.935,4.995579,13.27615,4.651377e-12,1.2361406e-11,0.3842058044994553,0.0591982656395944,2.478933414881121,9.972797273421683,9.972797273421683,23.155333958869377,,,6.049072007438134e+18,2.126492,12.210308,2.369439,,,,,EM* SR   12,Or*,2.544940283410273,SIMBAD:Or*,,IDENTIFIED,EM* SR   12 (Or*),"SIMBAD Or* at 2.5""; ART-XC counterpart SR 12 (STAR)",False,,,0.1420642,0.8310037,433.36865,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J163401.4-472335,248.5062327258242,-47.39318276025279,0.6792520772207901,336.91092534352134,0.2503413819745175,strong,fade,2348.8079,2709.0896,1.6070281,4.5756063,1.4963019e-12,4.260341e-12,0.3586122143999127,0.033840439563838,2.561527631586681,9.880097734216212,9.880097734216212,14.07359242593381,,,5.941314301671648e+18,3.999143,18.252245,2.353447,0.5174,0.1635,-3.092,1.845,X Nor X-1,LXB,1.3328057296244116,SIMBAD:LXB,,IDENTIFIED,X Nor X-1 (LXB),"SIMBAD LXB at 1.3""; ART-XC counterpart 4U 1630-47 (LMXB)",False,,,5.290644e-08,0.0,16517.809,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J100710.3+220302,151.79303580706508,22.050607988917573,0.747396375829488,211.4752743559264,52.47716189652727,strong,rise,1794.7772,27.853498,2.050716,0.17965205,1.909419e-12,1.6727379e-13,11.655303297051272,17.571454001720788,6.562674660903648,9.85143304001153,9.85143304001153,14.69635436584278,,,6.295667172484442e+17,1.886948,17.001268,0.765091,-0.2341,0.0784,0.067,-0.154,LEDA 3095917,Sy1,1.8867376735846637,SIMBAD:Sy1,,IDENTIFIED,LEDA 3095917 (Sy1),"SIMBAD Sy1 at 1.9""",False,,,0.9999349,0.9998227,13.082586,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
